shirota,dolgota,elevation,slope_percent,current_speed,current_fuel_consumption,smart_optimal_speed,smart_optimal_fuel_consumption,fuel_saving,energy_saving
59.382930,31.015980,66.0,-2.73,20,10.8,66.3,9.0,1.8,-122.1
59.383670,31.014990,65.0,-1.00,20,10.5,64.2,8.8,1.7,-113.7
59.383910,31.014670,65.0,0.00,23,10.0,63,8.8,1.2,-105.1
59.386030,31.012160,67.0,0.73,23,10.0,63,8.8,1.1,-105.1
59.387990,31.010250,66.0,-0.41,25,9.9,63,8.8,1.1,-102.2
59.389520,31.009050,66.0,0.00,27,9.7,63,8.8,0.9,-99.0
59.390940,31.007980,57.0,-5.32,24,11.3,68,10.1,1.3,-129.6
59.393070,31.006620,67.0,4.02,25,10.6,63,9.8,0.8,-87.3
59.395350,31.005460,63.0,-1.53,22,10.4,64.8,8.8,1.5,-113.5
59.397180,31.004700,66.0,1.44,23,10.0,62.8,8.9,1.1,-104.3
59.408040,31.002140,51.0,-1.23,27,9.9,64.5,8.8,1.1,-104.8
59.415410,31.000390,56.0,0.61,29,9.4,63,8.9,0.6,-95.6
59.417050,31.000000,63.0,3.81,9,11.8,59.3,9.6,2.1,-105.0
59.418820,30.999580,56.0,-3.53,46,9.7,64.3,9.2,0.6,-73.3
59.420750,30.999140,56.0,0.00,31,9.4,63,8.8,0.6,-91.9
59.423500,30.998480,60.0,1.30,36,9.0,63.1,8.9,0.1,-82.1
59.425410,30.997710,60.0,0.00,33,9.2,63,8.8,0.4,-88.0
59.425910,30.997460,60.0,0.00,34,9.1,63,8.8,0.3,-86.0
59.427470,30.996440,62.0,1.09,34,9.1,63.4,8.9,0.2,-87.5
59.427880,30.996170,62.0,0.00,5,11.8,63,8.8,3.0,-120.5
59.429690,30.994820,61.0,-0.46,39,8.8,63,8.8,0.1,-74.8
59.431970,30.992680,64.0,1.07,38,8.8,63.4,8.9,-0.1,-78.7
59.434250,30.990050,62.0,-0.68,39,8.9,63,8.8,0.1,-74.8
59.436340,30.987040,53.0,-3.12,38,9.8,66.7,9.1,0.8,-91.8
59.437460,30.985180,53.0,0.00,38,8.8,63,8.8,0.0,-77.2
59.439300,30.981490,55.0,0.68,37,8.9,63,8.9,-0.0,-79.4
59.442210,30.975710,62.0,1.52,42,8.8,62.7,8.9,-0.1,-66.2
59.444700,30.970740,58.0,-1.01,42,8.9,64.2,8.8,0.1,-72.0
59.445250,30.969600,58.0,0.00,37,8.9,63,8.8,0.1,-79.4
59.446430,30.967150,66.0,4.19,42,9.7,58.7,9.8,-0.1,-51.4
59.447820,30.964010,66.0,0.00,40,8.7,63,8.8,-0.1,-72.4
59.448870,30.961260,60.0,-3.09,42,9.7,66.7,9.1,0.6,-82.0
59.449840,30.958350,58.0,-1.02,43,8.9,64.2,8.8,0.1,-69.4
59.450900,30.954700,56.0,-0.84,40,8.9,63,8.8,0.1,-72.4
59.452860,30.947790,58.0,0.45,41,8.7,63,8.8,-0.1,-69.9
59.454910,30.940270,63.0,1.04,45,8.7,63.4,8.9,-0.2,-60.9
59.457240,30.931650,65.0,0.36,48,8.7,63,8.8,-0.1,-50.9
59.459550,30.923050,68.0,0.55,47,8.7,63,8.8,-0.1,-53.8
59.464200,30.905870,61.0,-0.64,44,8.8,63,8.8,-0.0,-62.1
59.467750,30.892890,45.0,-1.92,46,9.2,65.3,8.9,0.2,-65.6
59.468100,30.891610,43.0,-2.44,45,9.4,65.9,9.0,0.4,-70.8
59.468650,30.889670,43.0,0.00,46,8.7,63,8.9,-0.1,-56.6
59.468740,30.889370,47.0,20.32,51,20.0,58,20.0,0.0,-3.1
59.469370,30.887330,57.0,7.42,55,11.5,55.9,11.5,0.0,-3.0
59.470200,30.884820,56.0,-0.59,55,8.8,60.9,8.8,-0.0,-36.7
59.472770,30.877580,49.0,-1.40,59,8.8,65.9,8.9,-0.0,-29.6
59.478910,30.860270,58.0,0.75,62,8.9,65,8.9,-0.1,-11.6
59.483660,30.846830,66.0,0.87,60,8.8,65,8.9,-0.1,-19.1
59.488370,30.833510,55.0,-1.20,55,8.8,66.4,8.9,-0.1,-42.3
59.489690,30.830270,58.0,1.28,54,8.7,65.1,9.0,-0.2,-40.4
59.491070,30.827030,60.0,0.84,58,8.8,65,8.9,-0.2,-26.3
59.493050,30.822960,62.0,0.63,59,8.8,65,8.9,-0.1,-22.7
59.495170,30.819090,62.0,0.00,63,8.8,65,8.9,-0.1,-7.8
59.499830,30.811010,53.0,-1.30,58,8.8,66.6,8.9,-0.1,-32.7
59.500180,30.810400,60.0,13.47,61,15.2,61.599999999999994,15.2,0.0,31.1
59.504720,30.802530,60.0,0.00,59,8.7,65,8.9,-0.1,-22.7
59.515720,30.783390,68.0,0.49,58,8.7,65,8.9,-0.1,-26.3
59.515830,30.783210,69.0,6.29,62,10.8,60,10.8,0.0,16.1
59.521840,30.772710,68.0,-0.11,57,8.7,65,8.8,-0.1,-29.8
59.532820,30.754010,84.0,0.99,56,8.7,65,8.9,-0.2,-33.3
59.533560,30.752760,87.0,2.77,55,9.0,62.8,9.2,-0.2,-28.1
59.534420,30.751280,86.0,-0.79,54,8.7,65,8.8,-0.1,-40.0
59.536930,30.746950,83.0,-0.81,59,8.8,65,8.8,-0.0,-22.7
59.538570,30.744170,88.0,2.08,64,9.0,63.9,9.0,0.0,0.4
59.540320,30.741390,77.0,-4.40,64,9.6,68.9,9.5,0.0,-25.9
59.541920,30.739310,79.0,0.94,62,8.8,65,8.9,-0.1,-11.6
59.543550,30.737400,80.0,0.47,59,8.7,65,8.8,-0.1,-22.7
59.547120,30.734340,86.0,1.39,61,8.8,64.9,8.9,-0.1,-15.0
59.548870,30.732720,88.0,0.93,66,8.9,65,8.9,0.0,4.0
59.551130,30.730110,80.0,-2.75,29,10.1,66.3,9.0,1.1,-108.6
59.551810,30.729180,80.0,0.00,27,9.6,63,8.8,0.8,-99.0
59.552150,30.728710,92.0,26.00,24,24.9,58,24.2,0.6,-58.8
59.552520,30.728170,92.0,0.00,27,9.6,63,8.7,0.9,-99.0
59.552930,30.727530,92.0,0.00,23,10.0,63,8.7,1.2,-105.1
59.553370,30.726790,91.0,-1.56,25,10.1,64.9,8.9,1.2,-109.6
59.553680,30.726240,91.0,0.00,20,10.3,63,8.7,1.5,-109.1
59.554170,30.725330,91.0,0.00,21,10.2,63,8.7,1.4,-107.8
59.554620,30.724440,91.0,0.00,20,10.3,63,8.7,1.5,-109.1
59.555110,30.723410,91.0,0.00,21,10.2,63,8.7,1.4,-107.8
59.555500,30.722530,92.0,1.52,20,10.4,62.7,8.9,1.5,-107.9
59.555840,30.721730,92.0,0.00,20,10.3,63,8.7,1.5,-109.1
59.556120,30.721040,92.0,0.00,20,10.3,63,8.7,1.5,-109.1
59.556460,30.720110,80.0,-18.57,20,18.6,68,19.4,-0.8,-150.6
59.556810,30.719140,80.0,0.00,21,10.2,63,8.8,1.4,-107.8
59.557130,30.718230,81.0,1.60,0,12.4,62.6,8.9,3.5,-119.7
59.557490,30.717190,81.0,0.00,42,8.7,63,8.8,-0.1,-67.4
59.557780,30.716250,82.0,1.61,46,8.7,62.6,8.9,-0.2,-55.1
59.558090,30.715210,82.0,0.00,46,8.7,63,8.8,-0.1,-56.6
59.558390,30.714100,83.0,1.41,44,8.7,62.9,8.9,-0.2,-61.7
59.558660,30.713070,83.0,0.00,43,8.7,63,8.8,-0.1,-64.8
59.558960,30.711810,80.0,-3.82,46,9.8,67.6,9.3,0.5,-75.0
59.559240,30.710500,80.0,0.00,48,8.7,63,8.8,-0.1,-50.9
59.559500,30.709200,77.0,-3.81,51,9.7,67.6,9.3,0.4,-60.2
59.559720,30.708000,76.0,-1.39,47,9.0,64.7,8.9,0.1,-60.4
59.559920,30.706840,76.0,0.00,42,8.7,63,8.8,-0.1,-67.4
59.560140,30.705410,76.0,0.00,42,8.7,63,8.8,-0.1,-67.4
59.560340,30.704190,76.0,0.00,41,8.7,63,8.8,-0.0,-69.9
59.560670,30.702370,77.0,0.92,38,8.8,63,8.9,-0.1,-77.2
59.561090,30.700340,78.0,0.81,40,8.7,63,8.9,-0.2,-72.4
59.561430,30.698780,73.0,-5.23,18,11.7,68,10.0,1.7,-136.8
59.561810,30.697190,70.0,-3.03,20,10.9,66.6,9.1,1.8,-123.3
59.562180,30.695780,72.0,2.24,21,10.4,61.6,9.0,1.4,-102.5
59.562500,30.694670,68.0,-5.56,23,11.5,66.6,10.2,1.3,-132.3
59.562860,30.693490,71.0,3.87,21,10.8,61.599999999999994,9.7,1.2,-93.6
59.563250,30.692320,71.0,0.00,0,12.4,63,8.8,3.6,-121.3
59.563610,30.691250,73.0,2.76,38,9.3,60.9,9.2,0.1,-69.2
59.564060,30.690000,73.0,0.00,35,9.0,63,8.8,0.2,-83.8
59.564560,30.688660,74.0,1.07,35,9.0,63.4,8.9,0.1,-85.4
59.564990,30.687580,74.0,0.00,30,9.4,63,8.8,0.6,-93.8
59.565640,30.685960,68.0,-5.15,29,11.0,68,10.0,1.0,-120.6
59.565790,30.685620,68.0,0.00,30,9.4,63,8.8,0.6,-93.8
59.566150,30.684820,58.0,-16.59,33,17.1,68,17.8,-0.8,-129.6
59.566360,30.684380,58.0,0.00,35,9.1,63,8.8,0.2,-83.8
59.566700,30.683700,64.0,11.15,34,14.5,58,13.8,0.7,-41.1
59.567310,30.682540,63.0,-1.06,33,9.4,63,8.9,0.5,-93.1
59.567950,30.681370,63.0,0.00,34,9.1,63,8.8,0.3,-86.0
59.568700,30.680100,60.0,-2.73,29,10.2,66.3,9.1,1.1,-108.6
59.569150,30.679380,65.0,7.76,26,12.7,61.3,11.7,1.0,-66.5
59.569610,30.678720,66.0,1.58,24,10.0,62.6,9.0,1.0,-102.1
59.570190,30.677900,66.0,0.00,28,9.6,63,8.8,0.8,-97.3
59.570790,30.677080,66.0,0.00,29,9.5,63,8.8,0.7,-95.6
59.571150,30.676600,67.0,2.07,25,10.0,61.9,9.0,1.0,-98.0
59.571510,30.676140,67.0,0.00,23,10.0,63,8.8,1.2,-105.1
59.572210,30.675270,67.0,0.00,21,10.2,63,8.8,1.4,-107.8
59.572960,30.674340,65.0,-2.03,20,10.7,65.4,9.0,1.7,-118.5
59.574300,30.672670,66.0,0.57,20,10.3,63,8.9,1.4,-109.1
59.575730,30.670870,64.0,-1.06,20,10.5,64.3,8.9,1.6,-114.1
59.576070,30.670450,64.0,0.00,20,10.3,63,8.8,1.5,-109.1
59.578570,30.667380,63.0,-0.31,20,10.4,63,8.8,1.5,-109.1
59.580360,30.665150,62.0,-0.42,22,10.2,63,8.8,1.4,-106.5
59.580940,30.664460,61.0,-1.33,21,10.5,64.6,8.9,1.6,-114.0
59.581890,30.663460,58.0,-2.51,20,10.8,66.0,9.0,1.8,-120.9
59.582320,30.663060,58.0,0.00,21,10.2,63,8.8,1.4,-107.8
59.582790,30.662650,58.0,0.00,20,10.3,63,8.8,1.5,-109.1
59.583500,30.662030,64.0,6.95,20,12.5,58,11.2,1.3,-78.9
59.584290,30.661390,64.0,0.00,25,9.9,63,8.8,1.0,-102.2
59.585010,30.660860,64.0,0.00,30,9.4,63,8.8,0.6,-93.8
59.586490,30.659960,67.0,1.74,33,9.3,62.4,9.0,0.3,-85.7
59.588160,30.659090,68.0,0.52,33,9.2,63,8.9,0.3,-88.0
59.589640,30.658360,67.0,-0.59,34,9.2,63,8.8,0.3,-86.0
59.591070,30.657990,65.0,-1.25,37,9.2,64.5,8.9,0.3,-85.3
59.592830,30.657680,62.0,-1.53,35,9.4,64.8,8.9,0.5,-90.9
59.594310,30.657620,61.0,-0.61,39,9.0,63,8.9,0.1,-74.8
59.598510,30.657270,58.0,-0.64,36,9.1,63,8.9,0.2,-81.7
59.598640,30.657260,58.0,0.00,38,8.9,63,8.9,0.0,-77.2
59.607400,30.656700,57.0,-0.10,40,8.8,63,8.9,-0.0,-72.4
59.633050,30.654990,47.0,-0.35,44,8.8,63,8.9,-0.1,-62.1
59.633860,30.654910,53.0,6.65,45,11.2,58,11.1,0.2,-37.4
59.634560,30.654870,53.0,0.00,50,8.8,63,8.9,-0.1,-52.7
59.635990,30.654820,54.0,0.63,48,8.8,63,8.9,-0.1,-50.9
59.636710,30.654740,54.0,0.00,47,8.8,63,8.9,-0.1,-53.8
59.638290,30.654560,54.0,0.00,51,8.8,65,8.9,-0.1,-49.6
59.639760,30.654260,57.0,1.83,47,8.8,62.3,9.0,-0.2,-51.1
59.640950,30.653970,56.0,-0.75,43,8.9,63,8.9,0.0,-64.8
59.641140,30.653890,56.0,0.00,38,8.9,63,8.9,0.0,-77.2
59.641530,30.653730,56.0,0.00,38,8.9,63,8.9,0.0,-77.2
59.643030,30.653050,57.0,0.58,37,8.9,63,8.9,0.0,-79.4
59.644270,30.652360,60.0,2.09,38,9.1,61.9,9.1,0.1,-73.0
59.646390,30.651000,61.0,0.40,40,8.8,63,8.9,-0.1,-72.4
59.647550,30.650100,61.0,0.00,36,9.0,63,8.8,0.2,-81.7
59.648700,30.649040,58.0,-2.13,0,12.5,65.6,9.0,3.5,-131.5
59.649640,30.648060,58.0,0.00,36,9.0,63,8.9,0.2,-81.7
59.651880,30.645290,57.0,-0.34,37,9.0,63,8.9,0.1,-79.4
59.653300,30.643250,57.0,0.00,33,9.2,63,8.9,0.4,-88.0
59.654300,30.641600,57.0,0.00,28,9.6,63,8.9,0.8,-97.3
59.655290,30.639720,57.0,0.00,33,9.2,63,8.9,0.4,-88.0
59.656920,30.636650,55.0,-0.80,28,9.8,63,8.9,0.9,-97.3
59.657030,30.636450,55.0,0.00,23,10.1,63,8.9,1.2,-105.1
59.663630,30.624150,44.0,-1.09,23,10.3,64.3,8.9,1.4,-110.2
59.666290,30.619220,45.0,0.25,20,10.4,63,8.9,1.4,-109.1
59.666510,30.618810,45.0,0.00,20,10.4,63,8.9,1.5,-109.1
59.674450,30.603830,41.0,-0.33,25,10.0,63,8.9,1.1,-102.2
59.677570,30.597940,37.0,-0.83,29,9.8,63,8.9,0.9,-95.6
59.680860,30.591820,32.0,-1.00,34,9.4,63,8.9,0.5,-86.0
59.683690,30.586630,33.0,0.23,37,9.0,63,9.0,0.1,-79.4
59.686440,30.581820,32.0,-0.25,40,9.0,63,8.9,0.0,-72.4
59.689430,30.576630,31.0,-0.23,42,8.9,63,8.9,-0.0,-67.4
59.689870,30.575890,27.0,-6.23,38,11.1,68,10.7,0.4,-107.7
59.691200,30.573590,27.0,0.00,39,9.0,63,9.0,0.0,-74.8
59.694830,30.567260,21.0,-1.12,9,11.7,64.3,9.0,2.7,-123.9
59.695460,30.566060,23.0,2.06,34,9.4,61.9,9.2,0.2,-81.8
59.695890,30.565230,26.0,4.49,36,10.3,58.3,10.2,0.2,-64.3
59.696370,30.564270,26.0,0.00,39,9.0,63,9.0,0.1,-74.8
59.696730,30.563540,26.0,0.00,35,9.2,63,9.0,0.3,-83.8
59.698780,30.559320,25.0,-0.30,33,9.4,63,9.0,0.5,-88.0
59.699940,30.556930,24.0,-0.54,36,9.2,63,8.9,0.3,-81.7
59.700630,30.555500,23.0,-0.90,40,9.1,63,9.0,0.1,-72.4
59.700890,30.554990,23.0,0.00,42,8.9,63,9.0,-0.0,-67.4
59.701550,30.553670,23.0,0.00,42,8.9,63,9.0,-0.0,-67.4
59.703960,30.548720,22.0,-0.26,41,9.0,63,9.0,0.0,-69.9
59.704820,30.546960,23.0,0.73,45,8.9,63,9.0,-0.1,-59.4
59.705870,30.544820,21.0,-1.19,47,9.0,64.4,9.0,0.0,-59.2
59.707500,30.541580,21.0,0.00,50,8.9,65,9.0,-0.2,-52.7
59.708960,30.538850,18.0,-1.34,54,8.9,66.6,9.0,-0.1,-46.4
59.709700,30.537460,20.0,1.76,49,9.0,62.4,9.2,-0.2,-45.6
59.710280,30.536360,20.0,0.00,49,8.9,63,9.0,-0.1,-47.9
59.710900,30.535190,21.0,1.05,46,8.9,63.4,9.1,-0.1,-58.2
59.711560,30.533970,21.0,0.00,51,8.9,65,9.0,-0.2,-49.6
59.712210,30.532690,18.0,-2.95,55,9.4,68.5,9.3,0.1,-50.9
59.712880,30.531480,21.0,2.98,53,9.4,63.5,9.6,-0.2,-33.5
59.713490,30.530280,19.0,-2.09,29,10.2,65.5,9.1,1.1,-105.4
59.714150,30.529010,19.0,0.00,34,9.3,63,9.0,0.3,-86.0
59.714800,30.527800,18.0,-1.01,32,9.7,64.2,9.0,0.7,-94.7
59.715430,30.526590,19.0,1.03,34,9.3,63.5,9.1,0.2,-87.9
59.716080,30.525290,19.0,0.00,30,9.7,63,9.0,0.7,-93.8
59.716730,30.524080,18.0,-1.01,30,9.8,64.2,9.0,0.8,-98.4
59.716810,30.523940,18.0,0.00,25,10.1,63,9.0,1.1,-102.2
59.717050,30.523510,18.0,0.00,27,9.9,63,9.0,0.9,-99.0
59.717400,30.522880,18.0,0.00,32,9.5,63,9.0,0.5,-90.0
59.718080,30.521730,18.0,0.00,35,9.3,63,9.0,0.3,-83.8
59.718780,30.520620,18.0,0.00,33,9.4,63,9.0,0.4,-88.0
59.719500,30.519560,18.0,0.00,28,9.8,63,9.0,0.8,-97.3
59.719980,30.518910,18.0,0.00,27,9.9,63,9.0,0.9,-99.0
59.720240,30.518560,19.0,2.86,25,10.2,60.7,9.5,0.7,-93.5
59.721000,30.517630,17.0,-2.01,22,10.7,65.4,9.1,1.7,-115.9
59.721760,30.516710,17.0,0.00,23,10.3,63,9.0,1.3,-105.1
59.722200,30.516230,17.0,0.00,24,10.2,63,9.0,1.2,-103.7
59.722560,30.515840,17.0,0.00,20,10.5,63,9.0,1.5,-109.1
59.723320,30.515060,18.0,1.05,21,10.3,63.4,9.1,1.2,-109.3
59.724210,30.514240,18.0,0.00,0,12.4,63,9.0,3.4,-121.3
59.724630,30.513870,18.0,0.00,40,9.0,63,9.0,0.0,-72.4
59.724990,30.513620,18.0,0.00,37,9.2,63,9.0,0.2,-79.4
59.726490,30.512380,18.0,0.00,32,9.5,63,9.0,0.5,-90.0
59.729110,30.510300,17.0,-0.32,34,9.4,63,9.0,0.4,-86.0
59.729980,30.509620,16.0,-0.96,31,9.8,63,9.0,0.8,-91.9
59.730800,30.508980,16.0,0.00,31,9.6,63,9.0,0.6,-91.9
59.731640,30.508320,17.0,1.00,26,9.9,63,9.1,0.8,-100.6
59.732500,30.507650,17.0,0.00,30,9.7,63,9.0,0.7,-93.8
59.733320,30.506990,17.0,0.00,34,9.4,63,9.0,0.3,-86.0
59.734140,30.506250,15.0,-2.00,30,10.1,65.4,9.1,1.0,-103.2
59.734950,30.505460,17.0,1.99,26,10.0,62.0,9.3,0.7,-96.8
59.735740,30.504620,17.0,0.00,24,10.2,63,9.0,1.2,-103.7
59.736540,30.503750,17.0,0.00,0,12.4,63,9.0,3.4,-121.3
59.737280,30.502860,17.0,0.00,30,9.7,63,9.0,0.7,-93.8
59.738040,30.501870,16.0,-0.99,33,9.6,63,9.0,0.6,-88.0
59.738790,30.500900,16.0,0.00,31,9.6,63,9.0,0.6,-91.9
59.739520,30.499840,16.0,0.00,36,9.2,63,9.0,0.2,-81.7
59.740230,30.498730,17.0,0.99,34,9.3,63,9.1,0.2,-86.0
59.740640,30.498060,17.0,0.00,30,9.7,63,9.0,0.7,-93.8
59.740920,30.497600,16.0,-2.47,33,10.0,66.0,9.2,0.8,-99.8
59.742000,30.495650,13.0,-1.85,30,10.1,65.2,9.1,1.0,-102.4
59.742480,30.494790,13.0,0.00,33,9.5,63,9.0,0.4,-88.0
59.742960,30.493880,13.0,0.00,38,9.1,63,9.0,0.1,-77.2
59.743290,30.493120,14.0,1.78,41,9.2,62.3,9.2,-0.1,-67.2
59.743610,30.492450,14.0,0.00,38,9.1,63,9.0,0.1,-77.2
59.743900,30.491840,18.0,8.51,37,12.8,58,12.3,0.5,-41.4
59.744480,30.490470,21.0,2.99,42,9.4,60.5,9.6,-0.2,-57.9
59.744930,30.489430,18.0,-3.91,44,10.1,65.5,9.6,0.6,-80.9
59.745080,30.489020,18.0,0.00,45,8.9,63,9.0,-0.1,-59.4
59.745610,30.487600,18.0,0.00,41,9.0,63,9.0,0.0,-69.9
59.746130,30.486140,16.0,-2.00,40,9.5,65.4,9.1,0.4,-81.8
59.746630,30.484660,16.0,0.00,3,12.1,63,9.0,3.1,-121.0
59.747090,30.483110,16.0,0.00,37,9.2,63,9.0,0.2,-79.4
59.747530,30.481540,16.0,0.00,39,9.1,63,9.0,0.1,-74.8
59.747980,30.480050,17.0,1.03,36,9.2,63.5,9.1,0.1,-83.6
59.748400,30.478450,17.0,0.00,35,9.3,63,9.0,0.3,-83.8
59.748760,30.476860,17.0,0.00,38,9.1,63,9.0,0.1,-77.2
59.748980,30.475870,17.0,0.00,38,9.1,63,9.0,0.1,-77.2
59.749420,30.473530,16.0,-0.71,39,9.2,63,9.0,0.2,-74.8
59.749600,30.472640,17.0,1.86,38,9.2,62.2,9.2,-0.0,-74.1
59.749740,30.471790,17.0,0.00,34,9.4,63,9.0,0.4,-86.0
59.749790,30.471540,17.0,0.00,30,9.7,63,9.0,0.7,-93.8
59.750030,30.470070,17.0,0.00,25,10.1,63,9.0,1.1,-102.2
59.750280,30.468340,17.0,0.00,0,12.4,63,9.0,3.4,-121.3
59.750510,30.466590,17.0,0.00,38,9.1,63,9.0,0.1,-77.2
59.750710,30.464860,17.0,0.00,35,9.3,63,9.0,0.3,-83.8
59.750880,30.463240,18.0,1.08,35,9.3,63.4,9.1,0.1,-85.4
59.751230,30.459770,17.0,-0.50,39,9.1,63,9.0,0.1,-74.8
59.751390,30.457980,18.0,0.98,0,12.4,63,9.1,3.3,-121.3
59.751530,30.456250,18.0,0.00,43,9.0,63,9.0,-0.0,-64.8
59.751680,30.454520,18.0,0.00,44,8.9,63,9.0,-0.1,-62.1
59.751850,30.452730,17.0,-0.98,48,9.0,63,9.0,-0.0,-50.9
59.752020,30.450980,18.0,1.00,21,10.3,63.5,9.1,1.2,-109.7
59.752160,30.449220,19.0,1.00,24,10.1,63.5,9.1,0.9,-105.6
59.752330,30.447470,19.0,0.00,20,10.5,63,9.0,1.5,-109.1
59.752490,30.445650,19.0,0.00,22,10.4,63,9.0,1.3,-106.5
59.752640,30.443880,19.0,0.00,20,10.5,63,9.0,1.5,-109.1
59.752800,30.442100,19.0,0.00,21,10.5,63,9.0,1.4,-107.8
59.752970,30.440310,19.0,0.00,22,10.4,63,9.0,1.3,-106.5
59.753120,30.438600,19.0,0.00,21,10.5,63,9.0,1.4,-107.8
59.753260,30.437170,19.0,0.00,26,10.0,63,9.0,1.0,-100.6
59.753290,30.436830,19.0,0.00,31,9.6,63,9.0,0.6,-91.9
59.753320,30.436550,19.0,0.00,31,9.6,63,9.0,0.6,-91.9
59.753460,30.434930,19.0,0.00,26,10.0,63,9.0,1.0,-100.6
59.753590,30.433420,19.0,0.00,23,10.3,63,9.0,1.3,-105.1
59.753730,30.431680,18.0,-1.01,28,10.0,64.2,9.0,1.0,-102.0
59.753880,30.429910,20.0,1.99,32,9.6,62.0,9.3,0.3,-86.2
59.754050,30.428160,20.0,0.00,37,9.2,63,9.0,0.2,-79.4
59.754200,30.426370,19.0,-0.98,34,9.5,63,9.0,0.5,-86.0
59.754360,30.424610,20.0,1.00,31,9.6,63,9.1,0.5,-91.9
59.754510,30.422890,21.0,1.02,31,9.6,63.5,9.1,0.4,-93.8
59.754680,30.421150,21.0,0.00,34,9.4,63,9.0,0.4,-86.0
59.754830,30.419380,21.0,0.00,36,9.2,63,9.0,0.2,-81.7
59.755000,30.417630,21.0,0.00,36,9.2,63,9.0,0.2,-81.7
59.755160,30.415890,22.0,1.01,7,11.7,63.5,9.1,2.6,-121.7
59.755460,30.412660,25.0,1.63,46,9.0,62.6,9.2,-0.1,-55.1
59.755490,30.412170,22.0,-10.85,44,13.3,67.6,13.8,-0.5,-103.7
59.755640,30.410500,22.0,0.00,48,8.9,63,9.0,-0.1,-50.9
59.755830,30.408620,23.0,0.93,53,8.9,65,9.1,-0.2,-43.3
59.755960,30.406990,22.0,-1.08,52,9.0,66.3,9.1,-0.1,-51.7
59.756110,30.405340,22.0,0.00,51,8.9,65,9.1,-0.2,-49.6
59.756280,30.403580,23.0,1.00,56,9.0,65,9.1,-0.2,-33.3
59.756430,30.401850,23.0,0.00,53,8.9,65,9.1,-0.1,-43.3
59.756610,30.400080,23.0,0.00,54,8.9,65,9.1,-0.1,-40.0
59.756810,30.398380,24.0,1.02,24,10.1,63.5,9.1,0.9,-105.6
59.757050,30.396650,26.0,1.99,24,10.1,62.0,9.3,0.9,-99.9
59.757330,30.394980,28.0,2.03,25,10.1,62.0,9.3,0.8,-98.4
59.757440,30.394320,28.0,0.00,21,10.4,63,9.0,1.4,-107.8
59.757740,30.392670,30.0,2.04,20,10.5,61.9,9.2,1.3,-104.9
59.757960,30.391570,31.0,1.51,22,10.2,62.7,9.1,1.1,-105.3
59.758330,30.389910,31.0,0.00,24,10.1,63,9.0,1.1,-103.7
59.758710,30.388420,29.0,-2.14,21,10.8,65.6,9.1,1.7,-118.0
59.759110,30.386900,29.0,0.00,26,10.0,63,9.0,1.0,-100.6
59.759540,30.385390,31.0,2.06,21,10.4,61.9,9.2,1.2,-103.6
59.759650,30.385050,31.0,0.00,20,10.5,63,9.0,1.5,-109.1
59.759840,30.384380,31.0,0.00,22,10.3,63,9.0,1.3,-106.5
59.759970,30.383940,31.0,0.00,24,10.1,63,9.0,1.1,-103.7
59.760280,30.382930,37.0,9.06,23,13.7,58,12.6,1.1,-64.6
59.760630,30.381820,35.0,-2.73,24,10.7,63,9.2,1.5,-116.7
59.760780,30.381420,35.0,0.00,28,9.8,63,9.0,0.8,-97.3
59.760990,30.380840,35.0,0.00,28,9.8,63,9.0,0.8,-97.3
59.761260,30.380100,35.0,0.00,29,9.7,63,9.0,0.7,-95.6
59.761520,30.379380,35.0,0.00,34,9.3,63,9.0,0.3,-86.0
59.761780,30.378690,32.0,-6.22,35,11.3,68,10.7,0.6,-114.4
59.762050,30.378030,32.0,0.00,37,9.1,63,9.0,0.1,-79.4
59.762330,30.377370,32.0,0.00,39,9.1,63,9.0,0.1,-74.8
59.762610,30.376710,26.0,-12.42,39,14.3,68,14.9,-0.6,-116.4
59.762900,30.376050,26.0,0.00,37,9.2,63,9.0,0.2,-79.4
59.763210,30.375360,26.0,0.00,32,9.5,63,9.0,0.5,-90.0
59.763510,30.374720,25.0,-2.04,27,10.3,65.5,9.1,1.2,-108.8
59.763830,30.374090,25.0,0.00,32,9.5,63,9.0,0.5,-90.0
59.764150,30.373460,25.0,0.00,36,9.2,63,9.0,0.2,-81.7
59.764460,30.372880,25.0,0.00,33,9.4,63,9.0,0.4,-88.0
59.764810,30.372240,25.0,0.00,31,9.6,63,9.0,0.6,-91.9
59.765100,30.371670,25.0,0.00,36,9.2,63,9.0,0.2,-81.7
59.765460,30.371070,25.0,0.00,32,9.5,63,9.0,0.5,-90.0
59.765800,30.370510,24.0,-2.04,11,11.7,65.4,9.1,2.5,-127.0
59.766150,30.369950,24.0,0.00,20,10.5,63,9.0,1.5,-109.1
59.766500,30.369400,24.0,0.00,20,10.5,63,9.0,1.5,-109.1
59.766850,30.368880,24.0,0.00,20,10.5,63,9.0,1.5,-109.1
59.767220,30.368350,24.0,0.00,25,10.1,63,9.0,1.1,-102.2
59.767590,30.367840,24.0,0.00,28,9.8,63,9.0,0.8,-97.3
59.767960,30.367340,24.0,0.00,24,10.2,63,9.0,1.2,-103.7
59.768340,30.366850,24.0,0.00,20,10.5,63,9.0,1.5,-109.1
59.768710,30.366380,24.0,0.00,20,10.5,63,9.0,1.5,-109.1
59.769110,30.365910,25.0,1.94,20,10.5,62.1,9.3,1.2,-105.6
59.769490,30.365470,25.0,0.00,25,10.1,63,9.0,1.1,-102.2
